Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-hla-b.json	982	5	0	0	0	0	0	20	0	23	0	0	0	0	0	0	0	1	0	0	169	614	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-hla-c.json	982	4	0	0	0	0	0	21	0	20	0	0	0	0	0	0	0	1	0	0	152	447	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-hla-dpa1.json	997	5	0	0	0	0	0	18	0	20	0	0	0	0	0	0	0	0	0	0	154	523	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-hla-dpb1.json	997	5	1	0	0	0	0	23	0	20	0	0	0	0	0	0	0	1	0	0	178	395	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-hla-dqa1.json	997	5	0	0	0	0	0	21	0	19	0	0	0	0	0	0	0	1	0	0	154	520	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-dqb1.json	997	4	0	0	0	0	0	20	0	59	0	0	0	0	0	0	0	1	0	0	162	447	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-hla-drb1.json	997	5	0	0	0	0	0	18	0	19	0	0	0	0	0	0	0	1	0	0	161	416	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-hla-drb3.json	997	5	0	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	154	478	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-hla-drb4.json	997	4	0	0	0	0	0	18	0	19	0	0	0	0	0	0	0	1	0	0	152	408	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-hla-drb5.json	997	5	0	0	0	0	0	32	0	20	0	0	1	0	0	0	0	1	0	0	150	531	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-genotype.json	4713	4	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	1	0	0	165	440	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-abogroup-observation.json	3124	5	0	0	0	0	0	27	0	17	0	0	0	0	0	0	0	0	0	0	104	214	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-aborhgroup-observation.json	3138	4	0	0	0	0	0	26	0	17	0	0	0	0	0	0	0	1	0	0	110	212	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ms-bundle-hla-multilocus.json	1345	5	0	0	0	0	0	315	0	39	0	0	0	0	0	0	0	2	0	0	472	1206	0	0	0	23	1	1
fsh-generated/resources/StructureDefinition-ms-bundle-hla-separate.json	7059	6	1	0	0	0	0	101	0	56	0	0	1	0	0	0	0	5	0	0	743	1868	0	0	0	33	0	3
fsh-generated/resources/StructureDefinition-ms-bundle.json	11618	5	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	2	0	0	506	1084	0	0	0	22	0	1
fsh-generated/resources/StructureDefinition-ms-cmvgroup-observation.json	3168	4	0	0	0	0	0	13	0	16	0	0	0	0	0	0	0	1	0	0	106	320	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-form117-observation.json	3439	5	0	0	0	0	0	15	0	16	0	0	0	0	0	0	0	0	0	0	110	261	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ms-height-observation.json	1785	4	0	0	0	0	0	15	0	16	0	0	0	0	0	0	0	1	0	0	125	351	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-preferred-product-observation.json	3007	5	0	0	0	0	0	15	0	17	0	0	1	0	0	0	0	0	0	0	111	253	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-rhstatus-observation.json	3112	5	0	0	0	0	0	12	0	15	0	0	0	0	0	0	0	1	0	0	107	267	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-transplant-timeline-observation.json	3016	5	0	0	0	0	0	14	0	15	0	0	0	0	0	0	0	0	0	0	109	267	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ms-weight-observation.json	1785	4	0	0	0	0	0	18	0	15	0	0	0	0	0	0	0	1	0	0	122	298	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-msdiagnosis.json	4069	6	0	0	0	0	0	12	0	27	0	0	0	0	0	0	0	1	0	0	99	215	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-mspatient.json	3597	5	1	0	0	0	0	16	0	18	0	0	0	0	0	0	0	0	0	0	131	446	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-msspecimen.json	1922	4	0	0	0	0	0	11	0	30	0	0	0	0	0	0	0	1	0	0	88	250	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-nmdp-practitioner-role.json	2174	5	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0	0	0	0	75	199	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-nmdp-practitioner.json	1933	5	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	72	151	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-number-of-remissions.json	1331	5	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	29	96	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-transplantcenter.json	1627	4	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	1	0	0	66	210	0	0	0	3	0	0
fsh-generated/resources/ValueSet-hla-geneid-valueset.json	404	5	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	26	3391	0	0	0	0	0	0
fsh-generated/resources/ValueSet-icd10-gvhd-codes.json	532	5	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	24	1474	0	0	0	1	0	0
fsh-generated/resources/ValueSet-loinc-abo-codes.json	1199	5	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	21	409	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-abo-rh-codes.json	1559	4	0	0	1	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	23	413	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-cmv-codes.json	1245	5	0	0	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	0	20	347	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-posneg-codes.json	1017	5	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	20	338	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ms-abo-group-codes.json	713	5	0	0	0	0	0	0	0	881	0	0	0	0	0	0	0	0	0	0	16	401	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ms-abo-rh-group-codes.json	597	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	85	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ms-cmv-codes.json	563	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	79	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ms-form117-codes.json	419	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	55	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ms-rh-codes.json	561	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	66	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-abo-codes.json	408	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	107	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-abo-rh-codes.json	418	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	133	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-cmv-codes.json	387	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	78	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-disease-codes.json	411	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	33	317	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-diseasestage-codes.json	442	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	86	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-ethnicity-codes.json	423	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	63	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-language-codes.json	420	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	95	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-practitioner-role-vs.json	467	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	90	0	0	0	1	0	0
fsh-generated/resources/ValueSet-nmdp-preferred-product-codes.json	469	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	93	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-race-codes.json	393	4	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	210	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-rh-status-codes.json	424	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	24	112	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-transplant-timeline-codes.json	481	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	74	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sct-abo-group-codes.json	872	5	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	28	92	0	0	0	0	0	0
