Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-nmdp-transplant-timeline-cs.json	1077	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	54	0	0	0	0	0	0
fsh-generated/resources/Condition-MSDiagnosisExample-AML.json	1023	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Condition-MSDiagnosisExample-OND.json	617	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/Condition-a9e56f2a-0827-4efd-a773-ed48c6e2752c.json	1057	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-A-Example.json	1384	2	0	0	0	0	0	0	0	997	0	0	0	0	0	0	0	0	0	0	10	14	0	0	1	0	0	0
fsh-generated/resources/Observation-HLA-B-Example.json	1390	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-C-Example.json	1387	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DPA1-Example.json	1402	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DPB1-Example.json	1405	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DQA1-Example.json	1405	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DQB1-Example.json	1405	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DRB1-Example.json	1405	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DRB3-Example.json	1384	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DRB4-Example.json	1384	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DRB5-Example.json	1384	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-Multilocus-Genotype-Example.json	2651	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Observation-MSABOObsExample.json	787	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/Observation-MSABORHObsExample.json	796	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Observation-MSHeightObsExample.json	898	2	0	0	0	0	0	0	0	515	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/Observation-MSPreferredProductExample.json	731	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/Observation-MSRhObsExample.json	781	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Observation-MSTransplantTimelineExample.json	756	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Observation-MSWeightObsExample.json	895	1	1	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/Organization-TCExample.json	486	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Patient-3f7d88b1-3e39-4f52-bb9c-5d680b7166b3.json	2112	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample.json	1709	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample2.json	833	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample3.json	835	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample4.json	1262	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample5.json	1211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	1
fsh-generated/resources/Practitioner-26b2e265-9a7a-4e5e-b99d-bb301e8a3bfa.json	445	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Practitioner-PhysicianExample.json	425	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Practitioner-SearchCoordinatorExample.json	433	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Practitioner-fe6acf5d-ed53-4758-8d38-10d915c984af.json	445	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-8fd0ef20-d146-4fff-b2a8-1d607adf9802.json	717	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ReferringPhysicianRoleExample.json	662	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-SearchCoordinatorRoleExample.json	667	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-TCPhysicianRoleExample.json	656	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ad78058a-c0fe-4ea0-bc86-d2f3770a1944.json	714	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-f1942bac-b8b3-45a1-b1d0-6928326d03ce.json	716	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Specimen-MSSpecimenExample.json	514	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hla-a.json	982	2	0	0	0	0	0	135	0	204	0	0	1	0	0	0	0	1	0	0	155	1771	0	2	0	7	0	1
fsh-generated/resources/StructureDefinition-hla-b.json	982	2	0	0	0	0	0	27	0	31	0	0	0	0	0	0	0	0	0	0	167	504	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-hla-c.json	982	1	0	0	0	0	0	18	0	17	0	0	0	0	0	0	0	1	0	0	148	426	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-hla-dpa1.json	997	2	0	0	0	0	0	18	0	17	0	0	0	0	0	0	0	1	0	0	144	431	0	1	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-dpb1.json	997	2	0	0	0	0	0	16	0	16	0	0	0	0	0	0	0	1	0	0	143	497	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-hla-dqa1.json	997	1	0	0	0	0	0	17	0	16	0	0	0	0	0	0	0	0	0	0	143	506	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-hla-dqb1.json	997	2	0	0	0	0	0	19	0	17	0	0	0	0	0	0	0	1	0	0	147	475	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-hla-drb1.json	997	1	0	0	0	0	0	15	0	15	0	0	0	0	0	0	0	1	0	0	162	445	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-hla-drb3.json	997	1	0	0	0	0	0	16	0	15	0	0	0	0	0	0	0	1	0	0	142	348	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-hla-drb4.json	997	2	1	0	0	0	0	25	0	18	0	0	0	0	0	0	0	1	0	0	145	364	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-hla-drb5.json	997	1	0	0	0	0	0	13	0	17	0	0	0	0	0	0	0	1	0	0	140	338	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-hla-genotype.json	4713	3	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	155	478	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-abogroup-observation.json	3124	1	0	0	0	0	0	18	0	12	0	0	0	0	0	0	0	1	0	0	102	214	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ms-aborhgroup-observation.json	3138	2	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	96	215	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ms-bundle-hla-multilocus.json	1345	1	0	0	0	0	0	206	0	43	0	0	0	0	0	0	0	2	0	0	405	913	0	0	0	19	1	1
fsh-generated/resources/StructureDefinition-ms-bundle-hla-separate.json	7059	2	0	0	0	0	0	97	0	46	0	0	1	0	0	0	0	3	0	0	647	1431	0	0	0	27	0	2
fsh-generated/resources/StructureDefinition-ms-bundle.json	10327	1	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	2	0	0	420	848	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-ms-height-observation.json	1785	2	0	0	0	0	0	13	0	14	0	0	0	0	0	0	0	1	0	0	109	305	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-preferred-product-observation.json	3007	2	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	94	211	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ms-rhstatus-observation.json	3112	1	0	0	0	0	0	10	0	17	0	0	0	0	0	0	0	1	0	0	95	201	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-transplant-timeline-observation.json	3016	2	0	0	0	0	0	10	0	22	0	0	0	0	0	0	0	0	0	0	95	312	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ms-weight-observation.json	1785	1	0	0	0	0	0	14	0	14	0	0	0	0	0	0	0	1	0	0	113	325	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-msdiagnosis.json	4069	2	0	0	0	0	0	12	0	19	0	0	0	0	0	0	0	1	0	0	92	227	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-mspatient.json	3597	1	0	0	0	0	0	15	0	31	0	0	0	0	0	0	0	1	0	0	121	333	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-msspecimen.json	1922	2	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	73	220	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-nmdp-practitioner-role.json	2174	1	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	1	0	0	63	158	0	0	0	3	1	0
fsh-generated/resources/StructureDefinition-nmdp-practitioner.json	1933	2	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	64	181	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-number-of-remissions.json	1331	1	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	19	69	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-transplantcenter.json	1627	1	1	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	55	170	0	0	0	2	0	0
fsh-generated/resources/ValueSet-hla-geneid-valueset.json	404	2	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	12	3094	0	0	0	0	0	0
fsh-generated/resources/ValueSet-icd10-gvhd-codes.json	532	1	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	9	2534	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-abo-codes.json	1199	2	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	11	271	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-abo-rh-codes.json	1559	1	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	11	265	0	0	0	1	0	0
fsh-generated/resources/ValueSet-loinc-posneg-codes.json	1017	2	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	13	251	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ms-abo-group-codes.json	713	1	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	11	301	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ms-rh-codes.json	561	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	70	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-abo-codes.json	408	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	65	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-disease-codes.json	411	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	309	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-diseasestage-codes.json	442	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	85	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-ethnicity-codes.json	423	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	69	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-language-codes.json	420	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	117	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-practitioner-role-vs.json	467	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	95	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-preferred-product-codes.json	469	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	74	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-race-codes.json	393	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	184	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-rh-status-codes.json	424	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	77	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-transplant-timeline-codes.json	481	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	73	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sct-abo-group-codes.json	872	1	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	11	63	0	0	0	1	0	0
